lon,lat,so2,no2,voc,co,pm25,pm10,nh3
103.620277886,29.8883711002,0.0,0.0,0.0,0.0,0.0,0.0,3.95401442929
103.651725578,29.8885001096,0.0,0.0,0.0,0.0,0.0,0.0,4.51593680759
103.683173363,29.8886202221,0.0,0.0,0.0,0.0,0.0,0.0,3.8186005863
103.714621235,29.8887314375,0.0,0.0,0.0,0.0,0.0,0.0,5.75548087302
103.746069186,29.8888337558,0.0,0.0,0.0,0.0,0.0,0.0,5.93963996915
103.777517209,29.8889271771,0.0,0.0,0.0,0.0,0.0,0.0,4.58980935233
103.8089653,29.8890117011,0.0,0.0,0.0,0.0,0.0,0.0,5.11384470171
103.840413449,29.889087328,0.0,0.0,0.0,0.0,0.0,0.0,4.52839895983
103.871861652,29.8891540577,0.0,0.0,0.0,0.0,0.0,0.0,5.88267574793
103.903309901,29.8892118901,0.0,0.0,0.0,0.0,0.0,0.0,6.24650271796
103.93475819,29.8892608252,0.0,0.0,0.0,0.0,0.0,0.0,5.37873834519
103.966206512,29.8893008631,0.0,0.0,0.0,0.0,0.0,0.0,5.42725763051
103.997654861,29.8893320037,0.0,0.0,0.0,0.0,0.0,0.0,4.78735324997
104.02910323,29.889354247,0.0,0.0,0.0,0.0,0.0,0.0,2.45175900254
104.060551612,29.889367593,0.0,0.0,0.0,0.0,0.0,0.0,3.93938054333
104.092,29.8893720416,0.0,0.0,0.0,0.0,0.0,0.0,5.93024112701
104.123448388,29.889367593,0.0,0.0,0.0,0.0,0.0,0.0,6.04512337965
104.15489677,29.889354247,0.0,0.0,0.0,0.0,0.0,0.0,5.36049325423
104.186345139,29.8893320037,0.0,0.0,0.0,0.0,0.0,0.0,6.04512337965
104.217793488,29.8893008631,0.0,0.0,0.0,0.0,0.0,0.0,6.04512337965
104.24924181,29.8892608252,0.0,0.0,0.0,0.0,0.0,0.0,4.75924706
104.280690099,29.8892118901,0.0,0.0,0.0,0.0,0.0,0.0,5.19780268963
104.312138348,29.8891540577,0.0,0.0,0.0,0.0,0.0,0.0,5.04286064595
104.343586551,29.889087328,0.0,0.0,0.0,0.0,0.0,0.0,5.02415225574
104.3750347,29.8890117011,0.0,0.0,0.0,0.0,0.0,0.0,5.19780268963
104.406482791,29.8889271771,0.0,0.0,0.0,0.0,0.0,0.0,4.95455845083
104.437930814,29.8888337558,0.0,0.0,0.0,0.0,0.0,0.0,4.86917504591
104.469378765,29.8887314375,0.0,0.0,0.0,0.0,0.0,0.0,5.19780268963
104.500826637,29.8886202221,0.0,0.0,0.0,0.0,0.0,0.0,5.30109952341
104.532274422,29.8885001096,0.0,0.0,0.0,0.0,0.0,0.0,5.06762681605
104.563722114,29.8883711002,0.0,0.0,0.0,0.0,0.0,0.0,5.20164764844
104.595169707,29.8882331937,0.0,0.0,0.0,0.0,0.0,0.0,3.80134252945
104.626617194,29.8880863904,0.0,0.0,0.0,0.0,0.0,0.0,5.62676831683
104.658064568,29.8879306902,0.0,0.0,0.0,0.0,0.0,0.0,5.53748493292
104.689511822,29.8877660932,0.0,0.0,0.0,0.0,0.0,0.0,4.31122687377
104.720958951,29.8875925995,0.0,0.0,0.0,0.0,0.0,0.0,5.89255012762
104.752405947,29.8874102091,0.0,0.0,0.0,0.0,0.0,0.0,4.3983343193
104.783852804,29.8872189221,0.0,0.0,0.0,0.0,0.0,0.0,6.4398045537
104.815299515,29.8870187386,0.0,0.0,0.0,0.0,0.0,0.0,6.87446137202
104.846746074,29.8868096586,0.0,0.0,0.0,0.0,0.0,0.0,6.4398045537
104.878192473,29.8865916822,0.0,0.0,0.0,0.0,0.0,0.0,6.87446137202
104.909638707,29.8863648095,0.0,0.0,0.0,0.0,0.0,0.0,6.15024864756
104.941084769,29.8861290406,0.0,0.0,0.0,0.0,0.0,0.0,6.82006583133
104.972530651,29.8858843755,0.0,0.0,0.0,0.0,0.0,0.0,6.09589924389
105.003976348,29.8856308144,0.0,0.0,0.0,0.0,0.0,0.0,6.38232536893
105.035421852,29.8853683573,0.0,0.0,0.0,0.0,0.0,0.0,6.08886967194
105.066867158,29.8850970043,0.0,0.0,0.0,0.0,0.0,0.0,6.08886967194
105.098312258,29.8848167556,0.0,0.0,0.0,0.0,0.0,0.0,5.587539705
105.129757146,29.8845276112,0.0,0.0,0.0,0.0,0.0,0.0,5.33068029549
105.161201815,29.8842295712,0.0,0.0,0.0,0.0,0.0,0.0,6.08886967194
105.192646259,29.8839226358,0.0,0.0,0.0,0.0,0.0,0.0,6.08886967194
105.224090471,29.8836068051,0.0,0.0,0.0,0.0,0.0,0.0,6.08886967194
105.255534445,29.8832820791,0.0,0.0,0.0,0.0,0.0,0.0,5.76095436788
105.286978173,29.882948458,0.0,0.0,0.0,0.0,0.0,0.0,5.60378639
105.318421649,29.8826059419,0.0,0.0,0.0,0.0,0.0,0.0,5.60378639
105.349864866,29.8822545309,0.0,0.0,0.0,0.0,0.0,0.0,5.60378639
105.381307819,29.8818942252,0.0,0.0,0.0,0.0,0.0,0.0,5.60378639
105.4127505,29.8815250249,0.0,0.0,0.0,0.0,0.0,0.0,5.60378639
105.444192902,29.8811469301,0.0,0.0,0.0,0.0,0.0,0.0,5.60378639
105.47563502,29.8807599409,0.0,0.0,0.0,0.0,0.0,0.0,5.60378639
105.507076846,29.8803640576,0.0,0.0,0.0,0.0,0.0,0.0,5.89023065439
105.538518373,29.8799592802,0.0,0.0,0.0,0.0,0.0,0.0,5.99881818465
105.569959596,29.8795456089,0.0,0.0,0.0,0.0,0.0,0.0,5.99881818465
105.601400507,29.8791230438,0.0,0.0,0.0,0.0,0.0,0.0,5.99881818465
102.582109344,29.9065234148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.613560462,29.9069461369,0.0,0.0,0.0,0.0,0.0,0.0,0.494762472267
102.645011892,29.907359962,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.676463627,29.9077648898,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.70791566,29.9081609203,0.0,0.0,0.0,0.0,0.0,0.0,0.45746994904
102.739367985,29.9085480533,0.0,0.0,0.0,0.0,0.0,0.0,1.92790481761
102.770820596,29.9089262886,0.0,0.0,0.0,0.0,0.0,0.0,1.04841212945
102.802273485,29.9092956262,0.0,0.0,0.0,0.0,0.0,0.0,0.990771990614
102.833726646,29.9096560658,0.0,0.0,0.0,0.0,0.0,0.0,3.48258446201
102.865180073,29.9100076074,0.0,0.0,0.0,0.0,0.0,0.0,2.19071707202
102.896633758,29.9103502508,0.0,0.0,0.0,0.0,0.0,0.0,1.65951053062
102.928087695,29.9106839959,0.0,0.0,0.0,0.0,0.0,0.0,0.322263918974
102.959541878,29.9110088426,0.0,0.0,0.0,0.0,0.0,0.0,0.194480732337
102.9909963,29.9113247907,0.0,0.0,0.0,0.0,0.0,0.0,0.108089703417
103.022450954,29.9116318402,0.0,0.0,0.0,0.0,0.0,0.0,1.65223092802
103.053905834,29.911929991,0.0,0.0,0.0,0.0,0.0,0.0,2.86463333383
103.085360932,29.9122192429,0.0,0.0,0.0,0.0,0.0,0.0,1.10627194219
103.116816243,29.9124995958,0.0,0.0,0.0,0.0,0.0,0.0,1.87569133966
103.14827176,29.9127710496,0.0,0.0,0.0,0.0,0.0,0.0,1.4017456736
103.179727475,29.9130336042,0.0,0.0,0.0,0.0,0.0,0.0,1.61970161276
103.211183383,29.9132872596,0.0,0.0,0.0,0.0,0.0,0.0,1.23940607754
103.242639477,29.9135320156,0.0,0.0,0.0,0.0,0.0,0.0,1.0063604374
103.27409575,29.9137678722,0.0,0.0,0.0,0.0,0.0,0.0,3.00163489161
103.305552196,29.9139948292,0.0,0.0,0.0,0.0,0.0,0.0,2.99486046114
103.337008807,29.9142128866,0.0,0.0,0.0,0.0,0.0,0.0,2.95491662007
103.368465578,29.9144220443,0.0,0.0,0.0,0.0,0.0,0.0,2.74159233444
103.399922501,29.9146223023,0.0,0.0,0.0,0.0,0.0,0.0,4.47317611611
103.431379571,29.9148136604,0.0,0.0,0.0,0.0,0.0,0.0,5.2393613913
103.462836779,29.9149961185,0.0,0.0,0.0,0.0,0.0,0.0,5.02777990521
103.494294121,29.9151696767,0.0,0.0,0.0,0.0,0.0,0.0,5.26020072092
103.525751588,29.9153343349,0.0,0.0,0.0,0.0,0.0,0.0,4.52780042106
103.557209175,29.915490093,0.0,0.0,0.0,0.0,0.0,0.0,4.73305838062
103.588666875,29.9156369508,0.0,0.0,0.0,0.0,0.0,0.0,1.59376597552
103.620124681,29.9157749085,0.0,0.0,0.0,0.0,0.0,0.0,3.55594367333
103.651582587,29.915903966,0.0,0.0,0.0,0.0,0.0,0.0,5.1036509142
103.683040585,29.9160241231,0.0,0.0,0.0,0.0,0.0,0.0,4.77690722649
103.71449867,29.9161353798,0.0,0.0,0.0,0.0,0.0,0.0,5.09920205914
103.745956834,29.9162377362,0.0,0.0,0.0,0.0,0.0,0.0,5.24828076692
103.777415071,29.9163311921,0.0,0.0,0.0,0.0,0.0,0.0,5.58956377533
103.808873375,29.9164157476,0.0,0.0,0.0,0.0,0.0,0.0,5.52893158614
103.840331739,29.9164914026,0.0,0.0,0.0,0.0,0.0,0.0,3.90340018828
103.871790155,29.9165581571,0.0,0.0,0.0,0.0,0.0,0.0,5.80022003083
103.903248618,29.916616011,0.0,0.0,0.0,0.0,0.0,0.0,6.24650271796
103.934707121,29.9166649643,0.0,0.0,0.0,0.0,0.0,0.0,6.24650271796
103.966165657,29.9167050171,0.0,0.0,0.0,0.0,0.0,0.0,4.62915937243
103.997624219,29.9167361692,0.0,0.0,0.0,0.0,0.0,0.0,3.05153412805
104.029082802,29.9167584208,0.0,0.0,0.0,0.0,0.0,0.0,4.03501705777
104.060541398,29.9167717717,0.0,0.0,0.0,0.0,0.0,0.0,4.60002751808
104.092,29.916776222,0.0,0.0,0.0,0.0,0.0,0.0,5.26959415226
104.123458602,29.9167717717,0.0,0.0,0.0,0.0,0.0,0.0,6.04512337965
104.154917198,29.9167584208,0.0,0.0,0.0,0.0,0.0,0.0,6.04512337965
104.186375781,29.9167361692,0.0,0.0,0.0,0.0,0.0,0.0,6.04512337965
104.217834343,29.9167050171,0.0,0.0,0.0,0.0,0.0,0.0,6.04512337965
104.249292879,29.9166649643,0.0,0.0,0.0,0.0,0.0,0.0,5.64050952624
104.280751382,29.916616011,0.0,0.0,0.0,0.0,0.0,0.0,5.04187599383
104.312209845,29.9165581571,0.0,0.0,0.0,0.0,0.0,0.0,4.91928680539
104.343668261,29.9164914026,0.0,0.0,0.0,0.0,0.0,0.0,5.0604085533
104.375126625,29.9164157476,0.0,0.0,0.0,0.0,0.0,0.0,5.19780268963
104.406584929,29.9163311921,0.0,0.0,0.0,0.0,0.0,0.0,4.97055904771
104.438043166,29.9162377362,0.0,0.0,0.0,0.0,0.0,0.0,4.57638170599
104.46950133,29.9161353798,0.0,0.0,0.0,0.0,0.0,0.0,5.19780268963
104.500959415,29.9160241231,0.0,0.0,0.0,0.0,0.0,0.0,5.25717113874
104.532417413,29.915903966,0.0,0.0,0.0,0.0,0.0,0.0,5.56533093039
104.563875319,29.9157749085,0.0,0.0,0.0,0.0,0.0,0.0,5.92054933553
104.595333125,29.9156369508,0.0,0.0,0.0,0.0,0.0,0.0,4.17969571103
104.626790825,29.915490093,0.0,0.0,0.0,0.0,0.0,0.0,5.01756530478
104.658248412,29.9153343349,0.0,0.0,0.0,0.0,0.0,0.0,5.92054933553
104.689705879,29.9151696767,0.0,0.0,0.0,0.0,0.0,0.0,5.62439355501
104.721163221,29.9149961185,0.0,0.0,0.0,0.0,0.0,0.0,4.57953665682
104.752620429,29.9148136604,0.0,0.0,0.0,0.0,0.0,0.0,6.47696966039
104.784077499,29.9146223023,0.0,0.0,0.0,0.0,0.0,0.0,6.53055606221
104.815534422,29.9144220443,0.0,0.0,0.0,0.0,0.0,0.0,6.09589924389
104.846991193,29.9142128866,0.0,0.0,0.0,0.0,0.0,0.0,6.53055606221
104.878447804,29.9139948292,0.0,0.0,0.0,0.0,0.0,0.0,6.47902101645
104.90990425,29.9137678722,0.0,0.0,0.0,0.0,0.0,0.0,6.85739067647
104.941360523,29.9135320156,0.0,0.0,0.0,0.0,0.0,0.0,6.09589924389
104.972816617,29.9132872596,0.0,0.0,0.0,0.0,0.0,0.0,6.87446137202
105.004272525,29.9130336042,0.0,0.0,0.0,0.0,0.0,0.0,5.79247580979
105.03572824,29.9127710496,0.0,0.0,0.0,0.0,0.0,0.0,4.72936057308
105.067183757,29.9124995958,0.0,0.0,0.0,0.0,0.0,0.0,5.96209320927
105.098639068,29.9122192429,0.0,0.0,0.0,0.0,0.0,0.0,5.03393380479
105.130094166,29.911929991,0.0,0.0,0.0,0.0,0.0,0.0,6.08886967194
105.161549046,29.9116318402,0.0,0.0,0.0,0.0,0.0,0.0,6.08886967194
105.1930037,29.9113247907,0.0,0.0,0.0,0.0,0.0,0.0,6.08886967194
105.224458122,29.9110088426,0.0,0.0,0.0,0.0,0.0,0.0,6.08886967194
105.255912305,29.9106839959,0.0,0.0,0.0,0.0,0.0,0.0,5.75517726164
105.287366242,29.9103502508,0.0,0.0,0.0,0.0,0.0,0.0,5.60378639
105.318819927,29.9100076074,0.0,0.0,0.0,0.0,0.0,0.0,5.2485559239
105.350273354,29.9096560658,0.0,0.0,0.0,0.0,0.0,0.0,5.32441036339
105.381726515,29.9092956262,0.0,0.0,0.0,0.0,0.0,0.0,5.60378639
105.413179404,29.9089262886,0.0,0.0,0.0,0.0,0.0,0.0,5.30278867431
105.444632015,29.9085480533,0.0,0.0,0.0,0.0,0.0,0.0,4.63553144746
105.47608434,29.9081609203,0.0,0.0,0.0,0.0,0.0,0.0,5.26759887942
105.507536373,29.9077648898,0.0,0.0,0.0,0.0,0.0,0.0,5.8959513903
105.538988108,29.907359962,0.0,0.0,0.0,0.0,0.0,0.0,5.99881818465
105.570439538,29.9069461369,0.0,0.0,0.0,0.0,0.0,0.0,5.99881818465
105.601890656,29.9065234148,0.0,0.0,0.0,0.0,0.0,0.0,5.79275242735
102.581618878,29.9339250677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.613080209,29.9343479469,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.644541852,29.9347619257,0.0,0.0,0.0,0.0,0.0,0.0,0.243456335256
102.676003801,29.935167004,0.0,0.0,0.0,0.0,0.0,0.0,0.0045605882532
102.707466048,29.9355631816,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.738928588,29.9359504585,0.0,0.0,0.0,0.0,0.0,0.0,0.429408454868
102.770391413,29.9363288343,0.0,0.0,0.0,0.0,0.0,0.0,0.992512026792
102.801854517,29.9366983091,0.0,0.0,0.0,0.0,0.0,0.0,2.62674017744
102.833317893,29.9370588827,0.0,0.0,0.0,0.0,0.0,0.0,2.98620169101
102.864781535,29.9374105549,0.0,0.0,0.0,0.0,0.0,0.0,0.592073237392
102.896245436,29.9377533256,0.0,0.0,0.0,0.0,0.0,0.0,1.63328323034
102.92770959,29.9380871947,0.0,0.0,0.0,0.0,0.0,0.0,0.542960428171
102.959173989,29.9384121621,0.0,0.0,0.0,0.0,0.0,0.0,0.681183831879
102.990638627,29.9387282277,0.0,0.0,0.0,0.0,0.0,0.0,1.89618269458
103.022103498,29.9390353913,0.0,0.0,0.0,0.0,0.0,0.0,1.24148084024
103.053568594,29.9393336528,0.0,0.0,0.0,0.0,0.0,0.0,1.22641763959
103.08503391,29.9396230122,0.0,0.0,0.0,0.0,0.0,0.0,1.8318249282
103.116499438,29.9399034692,0.0,0.0,0.0,0.0,0.0,0.0,2.77907054334
103.147965172,29.9401750239,0.0,0.0,0.0,0.0,0.0,0.0,1.19997500064
103.179431106,29.9404376761,0.0,0.0,0.0,0.0,0.0,0.0,0.892126791672
103.210897232,29.9406914258,0.0,0.0,0.0,0.0,0.0,0.0,1.16359255465
103.242363544,29.9409362727,0.0,0.0,0.0,0.0,0.0,0.0,1.15156430806
103.273830035,29.9411722169,0.0,0.0,0.0,0.0,0.0,0.0,3.46994199381
103.305296699,29.9413992583,0.0,0.0,0.0,0.0,0.0,0.0,4.27118002749
103.336763529,29.9416173967,0.0,0.0,0.0,0.0,0.0,0.0,5.04180663054
103.368230519,29.9418266321,0.0,0.0,0.0,0.0,0.0,0.0,4.1245318791
103.399697661,29.9420269645,0.0,0.0,0.0,0.0,0.0,0.0,4.7153971425
103.431164949,29.9422183937,0.0,0.0,0.0,0.0,0.0,0.0,4.18117286415
103.462632377,29.9424009197,0.0,0.0,0.0,0.0,0.0,0.0,3.7720366173
103.494099938,29.9425745424,0.0,0.0,0.0,0.0,0.0,0.0,5.32140821495
103.525567625,29.9427392617,0.0,0.0,0.0,0.0,0.0,0.0,4.29052815162
103.557035431,29.9428950777,0.0,0.0,0.0,0.0,0.0,0.0,3.36522445577
103.588503351,29.9430419901,0.0,0.0,0.0,0.0,0.0,0.0,3.79571660639
103.619971377,29.9431799991,0.0,0.0,0.0,0.0,0.0,0.0,2.5935371079
103.651439502,29.9433091044,0.0,0.0,0.0,0.0,0.0,0.0,4.84102307871
103.68290772,29.9434293062,0.0,0.0,0.0,0.0,0.0,0.0,4.47714744393
103.714376025,29.9435406043,0.0,0.0,0.0,0.0,0.0,0.0,3.80790007219
103.74584441,29.9436429987,0.0,0.0,0.0,0.0,0.0,0.0,5.32413421688
103.777312867,29.9437364894,0.0,0.0,0.0,0.0,0.0,0.0,5.58956377533
103.808781391,29.9438210763,0.0,0.0,0.0,0.0,0.0,0.0,5.2274962215
103.840249975,29.9438967594,0.0,0.0,0.0,0.0,0.0,0.0,5.22658267847
103.871718612,29.9439635386,0.0,0.0,0.0,0.0,0.0,0.0,5.84234451494
103.903187295,29.944021414,0.0,0.0,0.0,0.0,0.0,0.0,6.24650271796
103.934656018,29.9440703856,0.0,0.0,0.0,0.0,0.0,0.0,5.09564151098
103.966124775,29.9441104532,0.0,0.0,0.0,0.0,0.0,0.0,3.90238514047
103.997593558,29.944141617,0.0,0.0,0.0,0.0,0.0,0.0,4.29465440667
104.029062361,29.9441638768,0.0,0.0,0.0,0.0,0.0,0.0,2.82094407666
104.060531177,29.9441772327,0.0,0.0,0.0,0.0,0.0,0.0,2.12835657871
104.092,29.9441816846,0.0,0.0,0.0,0.0,0.0,0.0,2.55994225784
104.123468823,29.9441772327,0.0,0.0,0.0,0.0,0.0,0.0,5.93220271187
104.154937639,29.9441638768,0.0,0.0,0.0,0.0,0.0,0.0,5.35871672455
104.186406442,29.944141617,0.0,0.0,0.0,0.0,0.0,0.0,6.04512337965
104.217875225,29.9441104532,0.0,0.0,0.0,0.0,0.0,0.0,6.04512337965
104.249343982,29.9440703856,0.0,0.0,0.0,0.0,0.0,0.0,5.63910262132
104.280812705,29.944021414,0.0,0.0,0.0,0.0,0.0,0.0,4.4707426004
104.312281388,29.9439635386,0.0,0.0,0.0,0.0,0.0,0.0,5.05942390118
104.343750025,29.9438967594,0.0,0.0,0.0,0.0,0.0,0.0,5.19780268963
104.375218609,29.9438210763,0.0,0.0,0.0,0.0,0.0,0.0,5.19780268963
104.406687133,29.9437364894,0.0,0.0,0.0,0.0,0.0,0.0,5.19780268963
104.43815559,29.9436429987,0.0,0.0,0.0,0.0,0.0,0.0,5.19780268963
104.469623975,29.9435406043,0.0,0.0,0.0,0.0,0.0,0.0,5.19780268963
104.50109228,29.9434293062,0.0,0.0,0.0,0.0,0.0,0.0,5.09503276671
104.532560498,29.9433091044,0.0,0.0,0.0,0.0,0.0,0.0,4.95386806435
104.564028623,29.9431799991,0.0,0.0,0.0,0.0,0.0,0.0,5.43249747891
104.595496649,29.9430419901,0.0,0.0,0.0,0.0,0.0,0.0,4.95386806435
104.626964569,29.9428950777,0.0,0.0,0.0,0.0,0.0,0.0,5.25006214748
104.658432375,29.9427392617,0.0,0.0,0.0,0.0,0.0,0.0,4.75477109757
104.689900062,29.9425745424,0.0,0.0,0.0,0.0,0.0,0.0,3.97952627117
104.721367623,29.9424009197,0.0,0.0,0.0,0.0,0.0,0.0,4.66644527891
104.752835051,29.9422183937,0.0,0.0,0.0,0.0,0.0,0.0,6.48340427646
104.784302339,29.9420269645,0.0,0.0,0.0,0.0,0.0,0.0,6.87446137202
104.815769481,29.9418266321,0.0,0.0,0.0,0.0,0.0,0.0,6.87446137202
104.847236471,29.9416173967,0.0,0.0,0.0,0.0,0.0,0.0,6.87446137202
104.878703301,29.9413992583,0.0,0.0,0.0,0.0,0.0,0.0,6.52349709891
104.910169965,29.9411722169,0.0,0.0,0.0,0.0,0.0,0.0,6.85928229408
104.941636456,29.9409362727,0.0,0.0,0.0,0.0,0.0,0.0,6.87446137202
104.973102768,29.9406914258,0.0,0.0,0.0,0.0,0.0,0.0,6.87446137202
105.004568894,29.9404376761,0.0,0.0,0.0,0.0,0.0,0.0,6.36755503424
105.036034828,29.9401750239,0.0,0.0,0.0,0.0,0.0,0.0,5.80673030751
105.067500562,29.9399034692,0.0,0.0,0.0,0.0,0.0,0.0,4.79256046038
105.09896609,29.9396230122,0.0,0.0,0.0,0.0,0.0,0.0,5.61821885559
105.130431406,29.9393336528,0.0,0.0,0.0,0.0,0.0,0.0,6.08886967194
105.161896502,29.9390353913,0.0,0.0,0.0,0.0,0.0,0.0,6.08886967194
105.193361373,29.9387282277,0.0,0.0,0.0,0.0,0.0,0.0,6.08886967194
105.224826011,29.9384121621,0.0,0.0,0.0,0.0,0.0,0.0,5.39927937846
105.25629041,29.9380871947,0.0,0.0,0.0,0.0,0.0,0.0,5.74936048259
105.287754564,29.9377533256,0.0,0.0,0.0,0.0,0.0,0.0,5.60378639
105.319218465,29.9374105549,0.0,0.0,0.0,0.0,0.0,0.0,5.60378639
105.350682107,29.9370588827,0.0,0.0,0.0,0.0,0.0,0.0,5.60378639
105.382145483,29.9366983091,0.0,0.0,0.0,0.0,0.0,0.0,5.60378639
105.413608587,29.9363288343,0.0,0.0,0.0,0.0,0.0,0.0,5.00179095862
105.445071412,29.9359504585,0.0,0.0,0.0,0.0,0.0,0.0,4.93652916314
105.476533952,29.9355631816,0.0,0.0,0.0,0.0,0.0,0.0,5.30536740787
105.507996199,29.935167004,0.0,0.0,0.0,0.0,0.0,0.0,5.90171179902
105.539458148,29.9347619257,0.0,0.0,0.0,0.0,0.0,0.0,5.99881818465
105.570919791,29.9343479469,0.0,0.0,0.0,0.0,0.0,0.0,5.99881818465
105.602381122,29.9339250677,0.0,0.0,0.0,0.0,0.0,0.0,5.58668667005
102.581128092,29.9613279966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.612599643,29.9617510329,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.644071506,29.9621651655,0.0,0.0,0.0,0.0,0.0,0.0,0.242205411573
102.675543675,29.9625703943,0.0,0.0,0.0,0.0,0.0,0.0,0.994061673207
102.707016144,29.9629667191,0.0,0.0,0.0,0.0,0.0,0.0,0.989524944534
102.738488904,29.9633541397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.769961951,29.9637326562,0.0,0.0,0.0,0.0,0.0,0.0,0.180606536583
102.801435277,29.9641022682,0.0,0.0,0.0,0.0,0.0,0.0,2.64178976187
102.832908875,29.9644629757,0.0,0.0,0.0,0.0,0.0,0.0,3.88749433775
102.864382739,29.9648147786,0.0,0.0,0.0,0.0,0.0,0.0,3.15182778368
102.895856863,29.9651576766,0.0,0.0,0.0,0.0,0.0,0.0,0.955153104339
102.927331239,29.9654916698,0.0,0.0,0.0,0.0,0.0,0.0,2.20903930728
102.958805861,29.9658167579,0.0,0.0,0.0,0.0,0.0,0.0,2.52482706511
102.990280722,29.9661329408,0.0,0.0,0.0,0.0,0.0,0.0,3.16025600241
103.021755816,29.9664402185,0.0,0.0,0.0,0.0,0.0,0.0,0.48338795346
103.053231136,29.9667385909,0.0,0.0,0.0,0.0,0.0,0.0,0.344251826004
103.084706675,29.9670280577,0.0,0.0,0.0,0.0,0.0,0.0,1.79343123265
103.116182428,29.967308619,0.0,0.0,0.0,0.0,0.0,0.0,2.11745412229
103.147658386,29.9675802745,0.0,0.0,0.0,0.0,0.0,0.0,1.97096105566
103.179134544,29.9678430243,0.0,0.0,0.0,0.0,0.0,0.0,1.13846252068
103.210610894,29.9680968682,0.0,0.0,0.0,0.0,0.0,0.0,0.616606773
103.242087431,29.9683418061,0.0,0.0,0.0,0.0,0.0,0.0,0.69904003443
103.273564147,29.968577838,0.0,0.0,0.0,0.0,0.0,0.0,3.98381487108
103.305041036,29.9688049637,0.0,0.0,0.0,0.0,0.0,0.0,4.64028810426
103.336518092,29.9690231831,0.0,0.0,0.0,0.0,0.0,0.0,3.07224638265
103.367995306,29.9692324963,0.0,0.0,0.0,0.0,0.0,0.0,3.9342294132
103.399472674,29.9694329031,0.0,0.0,0.0,0.0,0.0,0.0,5.12276248014
103.430950188,29.9696244034,0.0,0.0,0.0,0.0,0.0,0.0,4.25909286939
103.462427842,29.9698069972,0.0,0.0,0.0,0.0,0.0,0.0,3.98080713639
103.493905629,29.9699806843,0.0,0.0,0.0,0.0,0.0,0.0,4.80556205782
103.525383542,29.9701454649,0.0,0.0,0.0,0.0,0.0,0.0,5.33315949541
103.556861574,29.9703013387,0.0,0.0,0.0,0.0,0.0,0.0,4.95817626174
103.58833972,29.9704483057,0.0,0.0,0.0,0.0,0.0,0.0,4.61558534526
103.619817972,29.970586366,0.0,0.0,0.0,0.0,0.0,0.0,3.56210809994
103.651296324,29.9707155193,0.0,0.0,0.0,0.0,0.0,0.0,4.25665288276
103.682774769,29.9708357657,0.0,0.0,0.0,0.0,0.0,0.0,5.74201799793
103.714253301,29.9709471052,0.0,0.0,0.0,0.0,0.0,0.0,4.81060803044
103.745731912,29.9710495376,0.0,0.0,0.0,0.0,0.0,0.0,5.9344052584
103.777210596,29.971143063,0.0,0.0,0.0,0.0,0.0,0.0,4.55682029851
103.808689347,29.9712276813,0.0,0.0,0.0,0.0,0.0,0.0,6.16854704615
103.840168158,29.9713033925,0.0,0.0,0.0,0.0,0.0,0.0,4.83166141053
103.871647022,29.9713701966,0.0,0.0,0.0,0.0,0.0,0.0,5.91204446456
103.903125932,29.9714280935,0.0,0.0,0.0,0.0,0.0,0.0,5.96492845547
103.934604883,29.9714770832,0.0,0.0,0.0,0.0,0.0,0.0,6.19365256199
103.966083866,29.9715171658,0.0,0.0,0.0,0.0,0.0,0.0,5.13593890904
103.997562876,29.9715483411,0.0,0.0,0.0,0.0,0.0,0.0,0.482283049458
104.029041906,29.9715706092,0.0,0.0,0.0,0.0,0.0,0.0,3.17384429539
104.06052095,29.97158397,0.0,0.0,0.0,0.0,0.0,0.0,3.08731249556
104.092,29.9715884236,0.0,0.0,0.0,0.0,0.0,0.0,2.87827416988
104.12347905,29.97158397,0.0,0.0,0.0,0.0,0.0,0.0,3.6115367953
104.154958094,29.9715706092,0.0,0.0,0.0,0.0,0.0,0.0,1.49606005677
104.186437124,29.9715483411,0.0,0.0,0.0,0.0,0.0,0.0,4.55091387463
104.217916134,29.9715171658,0.0,0.0,0.0,0.0,0.0,0.0,6.04512337965
104.249395117,29.9714770832,0.0,0.0,0.0,0.0,0.0,0.0,5.63773272744
104.280874068,29.9714280935,0.0,0.0,0.0,0.0,0.0,0.0,5.19780268963
104.312352978,29.9713701966,0.0,0.0,0.0,0.0,0.0,0.0,5.19780268963
104.343831842,29.9713033925,0.0,0.0,0.0,0.0,0.0,0.0,5.19780268963
104.375310653,29.9712276813,0.0,0.0,0.0,0.0,0.0,0.0,5.19780268963
104.406789404,29.971143063,0.0,0.0,0.0,0.0,0.0,0.0,5.19780268963
104.438268088,29.9710495376,0.0,0.0,0.0,0.0,0.0,0.0,4.77686391004
104.469746699,29.9709471052,0.0,0.0,0.0,0.0,0.0,0.0,3.26412176454
